Date,Open,High,Low,Close,Volume
2020-02-26,121000,124000,120000,122500,1001834
2020-02-27,122500,123500,120000,121000,779402
2020-02-28,118500,119000,114000,115000,1777353
2020-03-02,116000,116000,113000,113500,1183337
2020-03-03,116000,116500,112000,112500,1414986
2020-03-04,112000,114000,112000,113000,1319901
2020-03-05,115500,116000,113000,114000,1135241
2020-03-06,113000,113500,110000,110500,1746834
2020-03-09,108000,108000,103500,104000,1658544
2020-03-10,102500,105000,101000,102000,2491487
2020-03-11,103000,103000,99700,100000,2005654
2020-03-12,100000,100500,94500,95000,2312355
2020-03-13,86500,90200,83500,87200,4835445
2020-03-16,88300,89500,82900,82900,2674557
2020-03-17,78100,83400,78100,80100,2492208
2020-03-18,80500,81200,73500,73500,2679420
2020-03-19,75000,75900,65100,65900,3138004
2020-03-20,67500,72400,65000,71100,3349914
2020-03-23,67200,71000,66200,68900,2391540
2020-03-24,71500,75800,69800,74800,2856282
2020-03-25,79800,85600,78800,84500,4604452
2020-03-26,85800,90200,82300,84900,3787074
2020-03-27,89700,90000,84500,86400,2513938
2020-03-30,82800,86400,82100,85400,1743720
2020-03-31,87700,88700,86000,88700,2138183
2020-04-01,88500,90100,85300,85400,2139848
2020-04-02,85300,86800,83000,86600,1487243
2020-04-03,86600,87000,85600,86300,1170052
2020-04-06,86500,88800,85900,88800,1688599
2020-04-07,92100,92500,88600,90400,2601711
2020-04-08,89800,91900,88900,90000,1785939
2020-04-09,92300,97900,91100,97100,3787201
2020-04-10,97400,101500,96200,99700,2806785
2020-04-13,98800,99000,97400,97800,1339638
2020-04-14,98600,101500,97700,100000,1582587
2020-04-16,98900,100500,98300,99100,1341452
2020-04-17,101000,103500,100000,100500,1487879
2020-04-20,100000,100500,97100,97600,2142176
2020-04-21,96100,96500,91300,93500,3634142
2020-04-22,90800,95200,89400,92600,3115871
2020-04-23,93700,95100,92100,92400,3196313
2020-04-24,91300,92300,90100,90100,2135488
2020-04-27,90300,92500,90200,91600,1219677
2020-04-28,92500,94400,92200,93200,1448692
2020-04-29,93500,94000,92400,93600,1193284
2020-05-04,91100,92900,90700,91500,1264378
2020-05-06,93300,94200,92600,93200,1039600
2020-05-07,92800,93000,91800,92600,826239
2020-05-08,93000,95400,93000,94500,1749677
2020-05-11,95800,96500,93500,93700,1889278
2020-05-12,93200,93800,91100,91900,1259874
2020-05-13,90500,93100,90500,93100,966892
2020-05-14,92600,92900,91500,92300,982612
2020-05-15,92000,92700,91200,92300,822472
2020-05-18,92100,92200,91000,91900,741214
2020-05-19,95000,99400,94700,99100,4564370
2020-05-20,98000,98300,96300,97300,1828158
2020-05-21,98600,98700,96600,97200,1471917
2020-05-22,97100,97200,94000,94500,1619476
2020-05-25,94900,96200,94000,96000,1185541
2020-05-26,96000,99500,95500,97800,2006216
2020-05-27,98700,99500,97300,98100,1620664
2020-05-28,99500,99600,96200,97200,1602694
2020-05-29,96300,99200,96300,98000,2010414
2020-06-01,98000,101500,98000,100000,1908428
2020-06-02,99500,103000,98700,102500,2155405
2020-06-03,106000,110000,105500,108500,3118795
2020-06-04,112000,113000,105000,108500,2823041
2020-06-05,108000,112000,106500,111000,2128094
2020-06-08,114000,114500,111500,113000,1640392
2020-06-09,114000,115000,110500,112000,1504910
2020-06-10,111000,112000,109000,111500,1377837
2020-06-11,110000,111000,107000,108500,2376313
2020-06-12,101500,105000,101500,103500,1977558
2020-06-15,102000,102500,97000,97000,2022775
2020-06-16,99100,101500,99100,101500,1389765
2020-06-17,100500,101000,98800,100500,1326645
2020-06-18,99100,102000,98400,100000,1155455
2020-06-19,101000,101500,99100,100000,903928
2020-06-22,99100,100000,98500,98500,921187
2020-06-23,99200,101000,98000,98700,1095698
2020-06-24,100000,103500,99800,103000,1813817
2020-06-25,100500,101000,99400,99400,1084453
2020-06-26,100500,101000,99500,100000,670161
2020-06-29,97700,98700,97600,97700,943424
2020-06-30,99100,99300,97700,97700,988987
2020-07-01,98500,99500,98000,98200,640540
2020-07-02,98000,99700,98000,99000,730963
2020-07-03,99900,100500,98600,99200,569575
2020-07-06,99700,102500,98800,101500,1189877
2020-07-07,103000,103500,99200,99200,1379122
2020-07-08,99200,101000,99100,99600,859735
2020-07-09,100000,101000,99600,99600,922604
2020-07-10,99400,99500,98000,98300,1099298
2020-07-13,99200,101500,98500,101500,1376002
2020-07-14,101500,102000,99900,101500,1050563
2020-07-15,104500,110000,104000,109000,4494730
2020-07-16,110500,113000,109000,110000,3254530
2020-07-17,109500,119000,109500,117500,4265529
2020-07-20,119500,125000,118000,121500,4461527
2020-07-21,122000,124500,118000,121500,3138553
2020-07-22,122000,124000,118500,118500,2395083
2020-07-23,118500,125500,116000,124500,4505464
2020-07-24,123500,129000,121500,122500,3908721
2020-07-27,122500,126500,122000,123500,2046059
2020-07-28,124500,126000,122000,123000,1765179
2020-07-29,122500,125500,120000,125000,1897616
2020-07-30,127000,130500,126000,127500,2728427
2020-07-31,128000,129500,125000,126500,1712713
2020-08-03,126500,128500,123500,127000,1868315
2020-08-04,129500,134000,129000,132500,2492506
2020-08-05,133000,135500,132000,134000,1859551
2020-08-06,136500,146000,136000,144500,4040334
2020-08-07,145500,149500,144500,147000,3208082
2020-08-10,151500,172500,151000,170000,8460795
2020-08-11,171500,180500,164500,179000,6776406
2020-08-12,174000,178500,170500,172000,4877139
2020-08-13,175000,177500,167000,170000,3997431
2020-08-14,171000,172000,161000,167000,4469158
2020-08-18,163500,168000,155500,158000,4328953
2020-08-19,158000,165500,158000,164500,3298626
2020-08-20,163000,165500,154000,155000,3630223
2020-08-21,158000,161500,154000,156000,3348383
2020-08-24,157500,163000,152500,161500,2904566
2020-08-25,167500,171000,165000,166000,3304089
2020-08-26,166500,170000,163000,167500,2638394
2020-08-27,169000,169500,163500,163500,2427108
2020-08-28,165500,176500,164500,172000,5571784
2020-08-31,177500,182000,174500,176500,5275614
2020-09-01,178500,181000,175500,180000,2704194
2020-09-02,178000,178500,173500,176000,2825239
2020-09-03,177500,177500,174000,176500,1841550
2020-09-04,167500,174000,167500,172500,2886867
2020-09-07,172500,173000,169000,170000,1516649
2020-09-08,171000,172500,168000,168000,1933504
2020-09-09,166500,172000,165500,167500,1685225
2020-09-10,170500,171500,168000,169000,1326177
2020-09-11,167500,171500,167500,171500,1538378
2020-09-14,174500,180000,174000,180000,3145262
2020-09-15,184000,185000,178500,179000,2644009
2020-09-16,179500,186000,177000,183500,3401835
2020-09-17,185500,191500,183000,184000,4383978
2020-09-18,184000,186000,179000,181000,2584103
2020-09-21,181000,188500,180500,185000,3133848
2020-09-22,185000,186000,178000,179500,3042046
2020-09-23,183000,183000,170000,179500,3481682
2020-09-24,173500,176000,171000,171500,2841908
2020-09-25,172500,174000,166000,170000,2076987
2020-09-28,173000,176000,172000,175500,1374871
2020-09-29,178500,180000,177500,178500,1475249
2020-10-05,183000,187500,181500,187000,2732820
2020-10-06,188000,188500,181500,182500,2143171
2020-10-07,180000,183500,178500,183000,1512423
2020-10-08,185500,186000,180000,180500,1750474
2020-10-12,178000,181500,176000,180000,1655359
2020-10-13,181000,181500,176000,179000,1728432
2020-10-14,181000,183500,177000,178000,1930046
2020-10-15,177000,178500,175000,176000,1587551
2020-10-16,176500,177500,169000,172000,3197258
2020-10-19,169500,172000,167500,168000,2230634
2020-10-20,157000,168500,156500,167500,5697398
2020-10-21,167000,167500,163500,165500,1760669
2020-10-22,163000,163500,161000,162500,1700524
2020-10-23,163500,168000,163000,167000,1883932
2020-10-26,167000,174000,164000,171500,3018359
2020-10-27,173000,178000,171000,172500,3317704
2020-10-28,172000,174000,169500,173500,1419988
2020-10-29,169000,171000,168000,170000,1484537
2020-10-30,169000,169500,164500,164500,1452259
2020-11-02,166000,170500,166000,170500,1052301
2020-11-03,171000,172000,169000,170500,1006364
2020-11-04,173000,175000,170500,171500,1699252
2020-11-05,173500,175000,172500,175000,1299430
2020-11-06,176500,177000,169500,170500,2233192
2020-11-09,172500,174500,172000,172500,1521010
2020-11-10,174500,174500,172000,173500,1796342
2020-11-11,174500,179000,173000,175500,4140745
2020-11-12,175500,177000,173000,174000,1965154
2020-11-13,174000,178500,173500,177500,2405777
2020-11-16,182500,183500,177500,179000,2752922
2020-11-17,179500,185000,178000,182500,3429139
2020-11-18,183500,185500,179000,179500,2228657
2020-11-19,179000,181500,177500,180000,1379907
2020-11-20,179000,179500,177000,177000,1309560
2020-11-23,175000,179500,175000,179000,1494870
2020-11-24,181000,183000,179500,181000,1522580
2020-11-25,183500,184000,178000,179500,2082764
2020-11-26,179500,181000,178000,179000,1260429
2020-11-27,179000,181000,178000,181000,1033868
2020-11-30,181500,188500,181500,181500,3981271
2020-12-01,183000,184500,179500,183500,1792800
2020-12-02,183500,184500,181500,182500,1745795
2020-12-03,183500,196500,182000,196500,6053809
2020-12-04,198000,199000,195000,196500,3224702
2020-12-07,195500,198500,190500,193500,2519339
2020-12-08,191000,192000,186000,186500,3181249
2020-12-09,188000,192000,187000,191500,1805987
2020-12-10,189000,194000,188000,191500,2187019
2020-12-11,193000,194500,190000,190000,1644559
2020-12-14,190500,191000,187000,189000,1259459
2020-12-15,189000,190500,186000,188500,1355388
2020-12-16,190000,193500,189500,190000,1268117
2020-12-17,190000,190500,188000,190500,974859
2020-12-18,191000,191000,189000,189000,930831
2020-12-21,188500,189000,185000,187000,1120752
2020-12-22,186000,186500,183000,184000,1381697
2020-12-23,183000,188500,183000,185000,1301433
2020-12-24,185000,189000,185000,187000,1061140
2020-12-28,189000,193000,187500,189500,2410348
2020-12-29,191000,191500,188000,190500,1488327
2020-12-30,190500,193500,189000,192000,1361340
2021-01-04,194000,211000,193500,207500,5651695
2021-01-05,207000,213000,205000,209500,3022595
2021-01-06,209500,211500,202500,203000,2848547
2021-01-07,206000,210500,204500,206000,2478337
2021-01-08,240500,257000,225000,246000,19933702
2021-01-11,256500,289000,256000,267500,14433887
2021-01-12,263500,274500,250500,261000,8040182
2021-01-13,259500,265000,250000,259000,5805649
2021-01-14,251000,255500,248500,250500,3389733
2021-01-15,252000,255000,239000,240000,3915078
2021-01-18,237500,246500,234000,241000,3387635
2021-01-19,244000,261500,244000,261500,4976690
2021-01-20,271000,277000,254000,259000,5305494
2021-01-21,264000,266500,259500,264500,2593509
2021-01-22,261000,263000,257000,257000,2093127
2021-01-25,253000,262000,251500,260000,1895263
2021-01-26,260500,260500,250500,251500,1846817
2021-01-27,252000,254500,245000,245500,2190994
2021-01-28,238000,243500,236500,238500,2033262
2021-01-29,242000,242500,227000,229000,2663404
2021-02-01,229000,238500,224500,238500,1798912
2021-02-02,241500,243500,236000,240500,1519973
2021-02-03,245000,252500,242500,245500,2983093
2021-02-04,251500,253000,244000,248500,1907305
2021-02-05,249500,250500,243000,249500,1539977
2021-02-08,238000,240500,228500,234000,3212977
2021-02-09,232500,240500,232500,236500,1391614
2021-02-10,239000,246000,235000,245000,1233628
2021-02-15,247000,249000,243500,247500,916331
2021-02-16,249000,251000,245000,247500,1179084
2021-02-17,248000,248000,242500,243500,871176
2021-02-18,241000,243500,235500,235500,1260023
2021-02-19,236500,242000,235500,242000,1168454
2021-02-22,243000,247500,240000,241500,1157808
2021-02-23,242500,247500,237000,244500,1629578
2021-02-24,246500,249000,235000,235000,2072507
2021-02-25,239000,245000,235000,245000,1562697
2021-02-26,238500,248500,235500,237000,2710962
2021-03-02,244500,249000,237000,239000,2509152
2021-03-03,239000,241500,236500,240000,910872
2021-03-04,236000,238000,232500,235000,1274581
2021-03-05,230500,237000,228500,235000,1153198
2021-03-08,237000,237500,230000,230500,853206
2021-03-09,230500,234000,228000,231500,1254755
2021-03-10,236500,236500,227000,227500,901351
2021-03-11,228000,232000,227500,228500,1154314
2021-03-12,231500,233500,229000,232500,823038
2021-03-15,233000,236000,230000,232000,769672
2021-03-16,233500,235000,232000,234000,633617
2021-03-17,234000,234000,230000,232000,627439
2021-03-18,234500,238000,233500,234000,1005422
2021-03-19,230000,232000,229000,229500,1055587
2021-03-22,230000,231000,227500,229000,739527
2021-03-23,229500,231000,225500,226500,1024811
2021-03-24,225000,225500,220000,221000,1049551
2021-03-25,218500,220500,216000,218000,1087519
2021-03-26,219500,219500,212000,215500,1480861
2021-03-29,215500,217500,211000,215500,1184415
2021-03-30,215500,221000,215000,219500,935840
2021-03-31,221500,222000,218000,218000,750876
2021-04-01,220500,224500,218500,219000,749450
2021-04-02,225500,238500,225000,233500,3648528
2021-04-05,236000,236500,230000,234000,990184
2021-04-06,235000,235000,229500,230000,737694
2021-04-07,228500,232500,226500,230000,708886
2021-04-08,229000,233500,227000,231500,915323
2021-04-09,231500,232000,227000,228500,726250
2021-04-12,228000,229000,225500,226000,659014
2021-04-13,226500,230000,226000,230000,634607
2021-04-14,231000,237000,230500,232500,940909
2021-04-15,232500,232500,229000,230500,555364
2021-04-16,231500,233500,230500,231500,577562
2021-04-19,232000,232500,229000,230000,715867
2021-04-20,230000,231000,228500,229000,722449
2021-04-21,227500,228000,224000,225500,848076
2021-04-22,226500,231000,225500,226000,1025922
2021-04-23,225500,225500,220500,221000,1202196
2021-04-26,221500,222500,220000,221500,653982
2021-04-27,222000,222500,218000,220000,763634
2021-04-28,220000,223500,219500,221500,701452
2021-04-29,221000,221500,217000,217500,1047837
2021-04-30,216000,216500,211000,212000,1168115
2021-05-03,212000,222500,211000,218000,1189242
2021-05-04,220000,224500,217500,223500,953550
2021-05-06,223000,225000,221000,223500,645594
2021-05-07,223500,227000,221000,224000,639489
2021-05-10,226500,230000,225500,229500,1117219
2021-05-11,227000,228500,223500,226500,852825
2021-05-12,226500,233000,223000,227500,1649500
2021-05-13,224000,232000,221500,229500,1593554
2021-05-14,234000,236000,226500,229000,1357407
2021-05-17,232000,232500,225000,227000,875528
2021-05-18,227500,232500,226000,231000,1034501
2021-05-20,228500,230500,224000,224500,1190072
2021-05-21,227000,233000,225500,227500,1333704
2021-05-24,227500,231000,226000,228000,765657
2021-05-25,230000,230000,225000,227500,781950
2021-05-26,227500,229000,222500,223500,1088210
2021-05-27,223000,223500,220000,220500,2306997
2021-05-28,223500,232500,223000,232000,2394356
2021-05-31,233000,235500,230500,235000,1132711
2021-06-01,235000,237500,232500,237000,1027141
2021-06-02,238500,243000,235500,238000,1707167
2021-06-03,238500,240500,236500,238500,1034103
2021-06-04,241500,243000,238000,241500,1333789
2021-06-07,244500,247500,240500,241500,1343895
2021-06-08,241500,245000,238500,243500,875362
2021-06-09,243000,245500,239000,239500,941037
2021-06-10,239000,240000,236000,236000,1094346
2021-06-11,237500,241500,237000,238500,687536
2021-06-14,238500,240000,235000,238000,561560
2021-06-15,238000,239000,235500,237000,471192
2021-06-16,237000,243000,237000,239500,778322
2021-06-17,239000,239500,236000,236500,724881
2021-06-18,237000,238000,235000,235000,1036077
2021-06-21,234000,236000,232000,233000,823355
2021-06-22,235500,243000,235000,241000,1299242
2021-06-23,242000,243000,239000,242500,843399
2021-06-24,243500,249000,241000,242500,1494131
2021-06-25,243500,244000,241000,243000,537893
2021-06-28,244000,244500,240000,241000,575102
2021-06-29,240500,242500,239000,239500,627915
2021-06-30,240000,241000,238500,239500,653096
2021-07-01,238500,243000,236000,242000,1031692
2021-07-02,243500,243500,239000,239000,829518
2021-07-05,239000,240000,235000,236000,861912
2021-07-06,236500,238000,235500,236000,497009
2021-07-07,235000,235500,232000,232000,1122107
2021-07-08,232000,233000,229000,229500,1241792
2021-07-09,227500,229000,225000,226000,1137429
2021-07-12,229000,232000,228000,230000,529258
2021-07-13,230000,231500,229000,230000,518563
2021-07-14,230500,232500,228500,230000,582990
2021-07-15,230000,232500,229500,231500,546166
2021-07-16,230000,230500,228000,230000,468595
2021-07-19,228000,228500,227000,227500,432339
2021-07-20,225500,229500,225000,227000,636495
2021-07-21,231500,232000,227500,228000,631902
2021-07-22,228500,231500,227500,228500,790428
2021-07-23,229000,229000,224000,225500,1574776
2021-07-26,225500,226500,224000,224500,719330
2021-07-27,225500,226500,224000,225000,738143
2021-07-28,225000,225000,221000,222500,886854
2021-07-29,223000,224000,222000,222000,496679
2021-07-30,222000,222000,218000,218000,909716
2021-08-02,218000,220500,217000,220000,676544
2021-08-03,219000,223500,218000,223500,775231
2021-08-04,224000,225000,222500,225000,542319
2021-08-05,223000,224500,222500,223000,470741
2021-08-06,224500,225000,222500,222500,384056
2021-08-09,220500,222500,220000,221000,582236
2021-08-10,220500,221000,218500,219000,497715
2021-08-11,219000,220500,218000,218500,490442
2021-08-12,220000,224000,219000,219000,862826
2021-08-13,221500,221500,214000,217000,864375
2021-08-17,216000,217000,211000,213000,863610
2021-08-18,211000,214000,209000,212500,671920
2021-08-19,212500,212500,205000,206500,1180734
2021-08-20,207000,208000,200000,201500,1310974
2021-08-23,203000,206000,201500,204000,848219
2021-08-24,206000,211000,206000,209500,745430
2021-08-25,210000,212500,207500,209500,477019
2021-08-26,209500,212000,208000,210000,417323
2021-08-27,209000,209500,205000,208500,502218
2021-08-30,211000,212500,210000,210000,409963
2021-08-31,210000,212500,208000,212500,777103
2021-09-01,214000,218500,213500,215000,855937
2021-09-02,214000,215000,210000,211500,656283
2021-09-03,213000,215500,212000,214500,739961
2021-09-06,214500,216000,213500,215000,389587
2021-09-07,214500,214500,211500,212500,434105
2021-09-08,210500,214500,210000,213000,593084
2021-09-09,212500,212500,208000,208500,780270
2021-09-10,208500,209500,204000,206500,678308
2021-09-13,206500,206500,204000,205000,590609
2021-09-14,206500,211500,206000,209000,721080
2021-09-15,208000,211500,208000,209500,472855
2021-09-16,210000,211000,206500,208000,416275
2021-09-17,208000,210000,207000,209000,698398
2021-09-23,205000,209000,204500,208500,525020
2021-09-24,209500,210500,206000,207000,413926
2021-09-27,205000,206000,203500,204000,584898
2021-09-28,204000,204000,200500,201500,719631
2021-09-29,197500,202000,197500,201500,934463
2021-09-30,200000,201000,199000,200000,594666
2021-10-01,198000,199000,192000,193500,1182422
2021-10-05,191000,195000,189000,193500,1056472
2021-10-06,195000,197500,192500,194000,913916
2021-10-07,194500,203000,194500,201000,1066226
2021-10-08,203500,206500,202500,205000,993219
2021-10-12,205000,206500,202000,204500,820163
2021-10-13,206500,211500,206500,211000,1169924
2021-10-14,211500,212000,208000,209000,863110
2021-10-15,210500,211500,208000,208500,530328
2021-10-18,208000,210500,205000,209500,607227
2021-10-19,210500,212000,208000,209000,428739
2021-10-20,210000,211000,208000,209000,472664
2021-10-21,209500,211000,206000,207500,775441
2021-10-22,207000,209500,206000,207500,362676
2021-10-25,207500,212000,206000,211000,649860
2021-10-26,213000,214500,209000,213500,782736
2021-10-27,214500,215000,212500,213500,606729
2021-10-28,213000,214000,209500,210000,633732
2021-10-29,211500,212500,206500,208000,667275
2021-11-01,208000,209500,207000,208000,395091
2021-11-02,208000,211500,207500,210000,417645
2021-11-03,211000,212000,207000,208500,476081
2021-11-04,211000,216000,210000,214000,1122870
2021-11-05,216500,217000,214000,215000,686779
2021-11-08,214500,216500,212500,215000,532328
2021-11-09,216000,217000,212000,213000,620316
2021-11-10,211000,211500,206500,208500,680033
2021-11-11,205500,206500,203500,205000,710080
2021-11-12,205000,209500,205000,208000,415172
2021-11-15,208000,210000,207000,209000,377424
2021-11-16,208000,208000,205000,206500,515194
2021-11-17,206500,209000,203000,207000,715192
2021-11-18,205500,206500,204000,205000,562783
2021-11-19,211500,212500,208000,209500,829314
2021-11-22,209500,220000,207500,218500,1620439
2021-11-23,219000,219500,213500,215000,818782
2021-11-24,215500,216000,211000,212000,652274
2021-11-25,212500,212500,210000,210000,414037
2021-11-26,209500,210000,204000,205500,901184
2021-11-29,199500,203500,199500,200500,901640
2021-11-30,202000,203500,194500,195500,1313581
2021-12-01,198500,202000,196500,201000,741594
2021-12-02,198500,206000,198000,205500,782923
2021-12-03,205500,208000,204500,206000,514358
2021-12-06,204500,208000,202500,206500,503652
2021-12-07,206000,208000,204000,207500,501624
2021-12-08,210000,211000,207000,207500,502904
2021-12-09,207000,210000,206500,207000,775215
2021-12-10,207000,209500,205500,207500,443350
2021-12-13,210000,214000,209000,209000,877690
2021-12-14,208000,212000,207500,211000,499536
2021-12-15,210500,211500,208500,209000,436219
2021-12-16,211500,212000,208000,209500,457620
2021-12-17,208500,211500,208000,209500,623863
2021-12-20,209000,209500,204500,205000,542620
2021-12-21,206000,207500,204000,205000,548609
2021-12-22,207000,209500,205500,206500,480545
2021-12-23,208000,209000,207000,209000,372738
2021-12-24,210500,216500,210500,215500,1024355
2021-12-27,216500,217000,213500,213500,530039
2021-12-28,215000,215000,211500,214000,880326
2021-12-29,213000,215000,211500,212000,659392
2021-12-30,211500,212000,208500,209000,581448
2022-01-03,211500,212500,209000,210500,468732
2022-01-04,212500,212500,208500,210000,499857
2022-01-05,214000,217500,212000,213500,1175411
2022-01-06,210000,216500,210000,214000,866582
2022-01-07,214500,216500,213500,215000,577852
2022-01-10,214000,215000,209000,209500,744261
2022-01-11,209500,211500,209000,210500,482235
2022-01-12,211500,213000,210500,211500,470451
2022-01-13,211500,213000,210000,210000,499094
2022-01-14,209500,211000,208000,209000,406569
2022-01-17,208500,209000,202500,205000,724213
2022-01-18,206000,206000,201500,202500,580959
2022-01-19,200500,203500,200000,200500,525014
2022-01-20,200500,202500,199500,202000,451581
2022-01-21,199500,201000,198500,200000,513891
2022-01-24,197500,200000,195000,197000,659010
2022-01-25,196500,197000,190000,194500,1174185
2022-01-26,193000,194500,189500,190000,1191581
2022-01-27,190000,191500,185500,186500,1072651
2022-01-28,186500,190500,180000,189500,1415358
2022-02-03,193000,195500,191500,191500,837241
2022-02-04,190500,192000,188000,190000,837609
2022-02-07,189500,190000,184500,186500,829365
2022-02-08,186500,188000,183500,184500,1150733
2022-02-09,186000,186000,182500,185000,1015966
2022-02-10,186000,187000,182500,185500,1280607
2022-02-11,183000,184500,181000,183000,1001635
2022-02-14,179500,181000,176000,176500,1380176
2022-02-15,177000,183000,176500,180500,961742
2022-02-16,184500,185500,181000,182000,561867
2022-02-17,183000,186000,181000,183500,767679
2022-02-18,181000,184000,180500,183500,426090
2022-02-21,180500,185500,179500,185000,463279
2022-02-22,180500,183000,180000,181500,572593
2022-02-23,182500,183000,179500,180500,549304
2022-02-24,178500,179000,171000,173000,1722526
2022-02-25,175000,175500,171500,174000,949885
2022-02-28,171000,175000,168000,175000,1247805
2022-03-02,171500,172500,169500,170500,1384049
2022-03-03,173500,179000,173000,177500,1244300
2022-03-04,176500,177500,172500,172500,868483
2022-03-07,170000,171000,165500,168000,1439259
2022-03-08,164000,170500,163500,168000,728464
2022-03-10,171500,172000,167500,169000,1082310
2022-03-11,169000,169500,165500,169000,774655
2022-03-14,166500,167500,163000,164500,1112790
2022-03-15,164000,165500,162000,163000,878905
2022-03-16,165000,168500,163000,168000,863044
2022-03-17,172500,173000,168500,168500,945451
2022-03-18,171500,171500,169500,171000,782119
2022-03-21,171500,172000,168500,168500,582102
2022-03-22,169000,174500,169000,173500,1166430
2022-03-23,175000,177500,174000,176000,952954
2022-03-24,174000,177000,173500,176000,709518
2022-03-25,176500,176500,173000,174000,563456
2022-03-28,172000,175500,171000,174500,459678
2022-03-29,176000,178000,174000,176500,545335
2022-03-30,180000,183000,179500,181000,1082135
2022-03-31,180500,181000,179000,180500,576522
2022-04-01,178000,178500,177000,178000,470770
2022-04-04,177000,179000,174500,178000,509106
2022-04-05,178500,180000,177000,179000,426072
2022-04-06,177000,182000,176500,180000,641803
2022-04-07,180000,182000,178500,178500,778374
2022-04-08,178000,179000,175500,176500,458780
2022-04-11,176000,181000,175500,179500,641674
2022-04-12,179000,180500,176500,178000,626266
2022-04-13,179500,181000,178500,181000,498547
2022-04-14,181000,182000,176500,177500,898024
2022-04-15,176500,178000,175500,177000,559522
2022-04-18,176000,178500,175500,178500,275773
2022-04-19,178500,181500,178000,181000,623880
2022-04-20,181000,184000,180000,183000,814107
2022-04-21,184000,184500,182500,183000,657116
2022-04-22,181500,182500,179000,180000,852781
2022-04-25,177000,184500,176500,182000,1504197
2022-04-26,187000,191000,186500,187000,2313611
2022-04-27,184000,188500,183000,187000,1152068
2022-04-28,188000,189000,186000,188500,705457
2022-04-29,187000,188000,184000,186000,767005
2022-05-02,184000,188000,184000,187000,496083
2022-05-03,185500,186500,182500,183500,662535
2022-05-04,183500,184500,182000,184000,347996
2022-05-06,181500,183500,181000,182500,375723
2022-05-09,182000,183500,180500,181500,504477
2022-05-10,180500,181500,176000,180500,774377
2022-05-11,178500,184500,178000,183000,724251
2022-05-12,181000,183500,180000,180500,691192
2022-05-13,182000,187000,181500,186500,924029
2022-05-16,188500,189500,183500,184000,548683
2022-05-17,185500,186500,182500,185500,530263
2022-05-18,187000,187500,183500,185500,541137
2022-05-19,181500,183500,181000,182000,542030
2022-05-20,183500,186500,183000,186500,469517
2022-05-23,188500,189000,186500,188000,436270
2022-05-24,187000,188000,183500,185000,431231
2022-05-25,186000,186000,182000,183500,482136
2022-05-26,183500,186000,183000,184000,428541
2022-05-27,186500,186500,184500,185500,334939
2022-05-30,187500,188000,185500,187500,368902
2022-05-31,187000,189500,187000,189500,916327
2022-06-02,189000,189000,186500,187500,387758
2022-06-03,188500,189000,185000,187000,400003
2022-06-07,186000,186500,183000,183500,621262
2022-06-08,183500,185000,182000,183000,556940
2022-06-09,183000,183500,180500,182500,656175
2022-06-10,181500,185000,180500,184500,571131
2022-06-13,180000,181500,173000,175000,1193167
2022-06-14,171500,172500,169000,171500,1122467
2022-06-15,173500,179000,171500,174000,995832
2022-06-16,177000,177500,172500,173000,619047
2022-06-17,168000,172000,168000,170000,784685
2022-06-20,172500,173000,168500,170500,518566
2022-06-21,171500,175000,170000,172500,532008
2022-06-22,174500,175000,171000,171500,633838
2022-06-23,171500,174000,170000,171000,807430
2022-06-24,170500,175000,170500,173000,472975
2022-06-27,177000,185000,176500,183000,1348957
2022-06-28,183500,189000,183500,186000,1021549
2022-06-29,180000,181000,172500,175500,2543120
2022-06-30,176500,184500,175500,180500,1651221
2022-07-01,181500,185000,179500,180000,916020
2022-07-04,181000,183000,175000,178000,1006440
2022-07-05,180000,181000,173500,177500,1097504
2022-07-06,176000,177000,172000,172500,924184
2022-07-07,175000,177000,172500,175000,536363
2022-07-08,177500,180500,177000,178000,824702
2022-07-11,180000,182000,179000,179000,660814
2022-07-12,180000,181500,177000,179000,539027
2022-07-13,180000,185000,178500,183500,941277
2022-07-14,183000,184500,180500,182500,780637
2022-07-15,183000,184500,178500,183500,768143
2022-07-18,187000,188500,183500,185500,699961
2022-07-19,185000,189000,184500,188500,868892
2022-07-20,191500,191500,188500,189000,985986
2022-07-21,189000,193500,185500,189000,2136819
2022-07-22,191000,193000,188000,191000,1378005
2022-07-25,192500,198500,192500,196000,1352264
2022-07-26,196000,196500,192500,196000,735482
2022-07-27,196000,197000,193000,196000,608998
2022-07-28,198000,198000,194000,195000,757504
2022-07-29,196000,197000,194000,196000,844829
2022-08-01,196000,198000,195000,196000,601112
2022-08-02,196500,197000,193500,196500,721088
2022-08-03,197000,198000,196000,197000,683572
2022-08-04,198000,198500,194500,196500,622111
2022-08-05,196000,197500,193500,194500,919482
2022-08-08,193500,196000,193000,196000,635689
2022-08-09,195500,196000,191000,193500,962838
2022-08-10,193000,194500,192000,192500,510243
2022-08-11,195000,195000,192500,193000,731121
2022-08-12,193500,197500,193500,196000,627417
2022-08-16,198000,199500,196000,197500,505801
2022-08-17,195000,196500,188000,190000,1410422
2022-08-18,186500,187500,184000,186000,1438270
2022-08-19,187000,191500,186500,190000,770986
2022-08-22,187500,192000,187000,189000,532730
2022-08-23,189000,193000,188000,189000,711974
2022-08-24,190000,191000,185500,188000,700265
2022-08-25,189000,192500,188500,192000,561737
2022-08-26,192500,194000,191500,193500,473581
2022-08-29,188500,189000,186500,188500,601747
