Date,Open,High,Low,Close,Volume
2022-07-20,61800,62100,60500,60500,16782238
2022-07-21,61100,61900,60700,61800,12291374
2022-07-22,61800,62200,61200,61300,10261310
2022-07-25,60900,61900,60800,61100,9193681
2022-07-26,60800,61900,60800,61700,6597211
2022-07-27,61300,61900,61200,61800,7320997
2022-07-28,62300,62600,61600,61900,10745302
2022-07-29,62400,62600,61300,61400,15093120
2022-08-01,61000,61700,60300,61300,13154816
2022-08-02,61200,61900,61000,61700,13614895
2022-08-03,61600,61600,61000,61300,10053861
2022-08-04,61700,61800,61200,61500,9125439
2022-08-05,61700,61900,61200,61500,9567620
2022-08-08,61400,61400,60600,60800,11313150
2022-08-09,60600,60700,59600,60000,18251170
2022-08-10,58900,59200,58600,59100,18084349
2022-08-11,59600,60000,59300,59900,15141941
2022-08-12,59500,60700,59400,60200,10786658
2022-08-16,60500,61600,60300,61000,15036727
2022-08-17,61100,61200,60300,60400,9061518
2022-08-18,60300,61900,60000,61500,16372754
2022-08-19,61400,61600,60600,60900,6923679
2022-08-22,60300,60400,59800,60000,8259865
2022-08-23,59000,59600,59000,59100,9041629
2022-08-24,59200,59500,59000,59000,8888486
2022-08-25,59200,59700,59000,59700,5767902
2022-08-26,60300,60900,59900,60000,9499995
2022-08-29,58700,58900,58600,58600,9841329
2022-08-30,58700,59000,58300,58800,9690044
2022-08-31,58200,59900,58200,59700,14203512
2022-09-01,58700,58900,58300,58400,14905777
2022-09-02,58300,58600,57500,57500,15040310
2022-09-05,57400,57800,56800,57100,11425977
2022-09-06,57200,57600,56900,57100,7503086
2022-09-07,56700,56700,55900,56000,17384854
2022-09-08,56200,56400,55600,55600,18000016
2022-09-13,57000,58500,56800,58100,17166581
2022-09-14,56200,57200,56100,56800,12524961
2022-09-15,57000,57100,56000,56000,11664819
2022-09-16,55600,56400,55500,56200,13456503
2022-09-19,56300,57000,56000,56400,12278653
2022-09-20,56400,57000,55800,55800,14041465
2022-09-21,55400,55500,55000,55300,11863700
2022-09-22,54600,54700,54300,54400,12786510
2022-09-23,54400,54900,54200,54500,10555964
2022-09-26,53700,54200,53600,53900,15008449
2022-09-27,53800,54200,53500,54200,16631289
2022-09-28,53900,54400,52500,52900,19991129
2022-09-29,53300,53700,52600,52600,13882080
2022-09-30,52300,53600,51800,53100,22503249
2022-10-04,55300,55400,54500,55200,19148435
2022-10-05,56900,57200,55400,56000,22458970
2022-10-06,56700,57300,56300,56300,14944446
2022-10-07,55900,56900,55200,56200,16886813
2022-10-11,54400,55700,54000,55400,21437877
2022-10-12,55700,57000,55200,55800,18408910
2022-10-13,55400,56100,55200,55200,13784602
2022-10-14,56200,56500,55800,56300,12924326
2022-10-17,55800,57000,55700,56600,13641878
2022-10-18,56700,57100,55800,56500,14820702
2022-10-19,56700,56900,55700,55800,12660652
2022-10-20,55200,56000,55100,55500,17107653
2022-10-21,55100,56300,55100,55900,11456060
2022-10-24,57000,57500,56700,57500,16944503
2022-10-25,57000,58600,57000,57700,17405678
2022-10-26,58000,59600,57700,59400,20824967
2022-10-27,59700,60100,58900,59500,21756712
2022-10-28,58900,59200,57200,57300,20924937
2022-10-31,58100,59900,58000,59400,18999514
2022-11-01,59900,60300,59500,60000,17201647
2022-11-02,59700,60000,59300,59600,13202919
2022-11-03,58600,59800,58100,59200,17492162
2022-11-04,59100,59500,58400,59400,12445841
2022-11-07,59700,60300,59400,60200,12437246
2022-11-08,60500,61900,60500,61800,18273898
2022-11-09,62000,62200,61300,62000,14045592
2022-11-10,61400,61500,60400,60400,21087633
2022-11-11,63100,63200,62300,62900,20037163
2022-11-14,62900,62900,61700,61900,15973416
2022-11-15,62200,62500,61600,62400,12310986
2022-11-16,62400,62700,61700,62700,12909260
2022-11-17,62000,62000,61300,61400,13298296
2022-11-18,61800,62400,61400,61800,12236503
2022-11-21,61400,61800,60800,61400,9378097
2022-11-22,60900,61200,60300,60600,9411289
2022-11-23,61200,61300,60700,61000,8765050
2022-11-24,61200,61700,60900,61400,8125010
2022-11-25,61400,61700,60800,61000,6677933
2022-11-28,60500,60500,59800,60100,8589032
2022-11-29,59900,60600,59800,60600,7014160
2022-11-30,60400,62200,60200,62200,19768903
2022-12-01,63100,63200,62300,62600,16631445
2022-12-02,62500,62500,60400,60400,15331184
2022-12-05,60900,61100,60000,60300,13767787
2022-12-06,59800,60100,59200,59200,13888300
2022-12-07,58800,59600,58500,58900,12100662
2022-12-08,58700,59200,58600,59200,12986815
2022-12-09,59300,60600,59300,60400,10529632
2022-12-12,59900,60000,59400,59500,9036472
2022-12-13,59600,60300,59400,59700,9040873
2022-12-14,59800,60600,59800,60500,8207485
2022-12-15,59800,60200,59300,59300,8716039
2022-12-16,58300,59500,58300,59500,13033596
2022-12-19,59500,59900,59100,59500,7696187
2022-12-20,59000,59100,58500,58600,9284761
